fpr tpr threshold Method
0.12175603063907625 0.45512605042016807 0.1799858189511311 Bayes
0.12175603063907625 0.45546218487394957 0.17997976332495413 Bayes
0.1217788956213559 0.45546218487394957 0.17995154761606913 Bayes
0.1217788956213559 0.45647058823529413 0.1798491508994098 Bayes
0.12187035555047444 0.45647058823529413 0.17977320706636235 Bayes
0.12187035555047444 0.45680672268907563 0.1797656901251966 Bayes
0.12198468046187264 0.45680672268907563 0.17965398972355273 Bayes
0.12198468046187264 0.45747899159663863 0.17960103173936276 Bayes
0.12209900537327084 0.45747899159663863 0.1795676747834779 Bayes
0.12209900537327084 0.4581512605042017 0.17954844453308375 Bayes
0.12219046530238939 0.4581512605042017 0.1795093685010259 Bayes
0.12219046530238939 0.4588235294117647 0.17949078517738584 Bayes
0.12228192523150795 0.4588235294117647 0.17940968619279302 Bayes
0.12228192523150795 0.45915966386554624 0.17939779517597865 Bayes
0.12241911512518577 0.45915966386554624 0.17932878990925305 Bayes
0.12241911512518577 0.46050420168067224 0.1792429244815567 Bayes
0.12244198010746542 0.46050420168067224 0.17920645095910875 Bayes
0.12244198010746542 0.4608403361344538 0.17919772969115227 Bayes
0.12271635989482108 0.4608403361344538 0.1790700921709462 Bayes
0.12271635989482108 0.4611764705882353 0.17906917118790405 Bayes
0.12276208985938036 0.4611764705882353 0.1790608899061207 Bayes
0.12276208985938036 0.4615126050420168 0.17904057612511243 Bayes
0.12280781982393964 0.4615126050420168 0.17901375941690767 Bayes
0.12280781982393964 0.46218487394957986 0.17900149257965609 Bayes
0.12292214473533783 0.46218487394957986 0.1789568882041416 Bayes
0.12292214473533783 0.46285714285714286 0.17892239252093298 Bayes
0.12301360466445639 0.46285714285714286 0.1788666933592372 Bayes
0.12301360466445639 0.46352941176470586 0.17877959750581918 Bayes
0.12303646964673602 0.46352941176470586 0.17877798936561404 Bayes
0.12303646964673602 0.4638655462184874 0.17874857237356637 Bayes
0.12312792957585458 0.4638655462184874 0.1786136628541563 Bayes
0.12312792957585458 0.4645378151260504 0.17860541323078571 Bayes
0.12315079455813421 0.4645378151260504 0.17859888874581717 Bayes
0.12315079455813421 0.46521008403361347 0.17858497086310854 Bayes
0.1231965245226935 0.46521008403361347 0.17854983618998713 Bayes
0.1231965245226935 0.46554621848739497 0.178547286075807 Bayes
0.12321938950497313 0.46554621848739497 0.1785323804313384 Bayes
0.12321938950497313 0.46588235294117647 0.1785233538857163 Bayes
0.12328798445181205 0.46588235294117647 0.17849468233606833 Bayes
0.12328798445181205 0.46621848739495797 0.1784920568783063 Bayes
0.1233108494340917 0.46621848739495797 0.17848705500981263 Bayes
0.1233108494340917 0.46655462184873947 0.17847555974659793 Bayes
0.12333371441637132 0.46655462184873947 0.17846484899543438 Bayes
0.12333371441637132 0.4678991596638655 0.17842434063136745 Bayes
0.12347090431004916 0.4678991596638655 0.1783800686230997 Bayes
0.12347090431004916 0.4682352941176471 0.17833423228784356 Bayes
0.12353949925688808 0.4682352941176471 0.1783057624675515 Bayes
0.12353949925688808 0.4685714285714286 0.1782783084172509 Bayes
0.12369955413284554 0.4685714285714286 0.17819056184588908 Bayes
0.12369955413284554 0.4689075630252101 0.17817848709578485 Bayes
0.12381387904424374 0.4689075630252101 0.17812642716712676 Bayes
0.12381387904424374 0.4695798319327731 0.17804736912144642 Bayes
0.12388247399108265 0.4695798319327731 0.17797209917764545 Bayes
0.12388247399108265 0.47025210084033614 0.1779318033879379 Bayes
0.12404252886704013 0.47025210084033614 0.1778819429946518 Bayes
0.12404252886704013 0.47058823529411764 0.1778607168391988 Bayes
0.12413398879615868 0.47058823529411764 0.17778007092289064 Bayes
0.12413398879615868 0.47092436974789914 0.17776076785138742 Bayes
0.12431690865439579 0.47092436974789914 0.17769525186502547 Bayes
0.12431690865439579 0.4712605042016807 0.17768752296867546 Bayes
0.12436263861895507 0.4712605042016807 0.17767639913153024 Bayes
0.12436263861895507 0.4726050420168067 0.1775943270281489 Bayes
0.1244998285126329 0.4726050420168067 0.17747981105492272 Bayes
0.1244998285126329 0.47294117647058825 0.17742871903124294 Bayes
0.12459128844175146 0.47294117647058825 0.17738905691964654 Bayes
0.12459128844175146 0.47327731092436975 0.17735940208217296 Bayes
0.12468274837087001 0.47327731092436975 0.17725518880304367 Bayes
0.12468274837087001 0.47361344537815125 0.17723426325829 Bayes
0.12472847833542929 0.47361344537815125 0.1772091697614134 Bayes
0.12472847833542929 0.47394957983193275 0.17713436334272037 Bayes
0.1247970732822682 0.47394957983193275 0.17708072098890382 Bayes
0.1247970732822682 0.4742857142857143 0.17704813790946988 Bayes
0.12488853321138677 0.4742857142857143 0.17696996386451577 Bayes
0.12488853321138677 0.4749579831932773 0.17693807363121403 Bayes
0.12495712815822568 0.4749579831932773 0.17691373735818833 Bayes
0.12495712815822568 0.4752941176470588 0.1769082578588132 Bayes
0.12500285812278494 0.4752941176470588 0.1768304730794306 Bayes
0.12500285812278494 0.47596638655462187 0.17680923586207803 Bayes
0.12511718303418315 0.47596638655462187 0.1767313265053122 Bayes
0.12511718303418315 0.47663865546218487 0.17671395474164783 Bayes
0.12516291299874244 0.47663865546218487 0.17669646400312278 Bayes
0.12516291299874244 0.47697478991596637 0.17669388377085152 Bayes
0.12518577798102207 0.47697478991596637 0.17668426842740076 Bayes
0.12518577798102207 0.4773109243697479 0.17667772356408867 Bayes
0.12543729278609808 0.4773109243697479 0.1764889215436144 Bayes
0.12543729278609808 0.4776470588235294 0.176469749763432 Bayes
0.12548302275065737 0.4776470588235294 0.17644516561338777 Bayes
0.12548302275065737 0.4783193277310924 0.1764029944674096 Bayes
0.1255516176974963 0.4783193277310924 0.17639190958867898 Bayes
0.1255516176974963 0.479327731092437 0.17634383201001289 Bayes
0.1256202126443352 0.479327731092437 0.17630709134321143 Bayes
0.1256202126443352 0.4796638655462185 0.1762788803188243 Bayes
0.12564307762661484 0.4796638655462185 0.17627260634084047 Bayes
0.12564307762661484 0.48 0.17627240555190443 Bayes
0.12566594260889447 0.48 0.17624822047807132 Bayes
0.12566594260889447 0.48033613445378154 0.17623743447118118 Bayes
0.12571167257345375 0.48033613445378154 0.17622343152416886 Bayes
0.12571167257345375 0.48067226890756304 0.17619933119876308 Bayes
0.12578026752029267 0.48067226890756304 0.17615470316818854 Bayes
0.12578026752029267 0.48100840336134454 0.17613678396245494 Bayes
0.1258031325025723 0.48100840336134454 0.17612808596542429 Bayes
0.1258031325025723 0.48134453781512604 0.17612681912026484 Bayes
0.12587172744941122 0.48134453781512604 0.17605942008534772 Bayes
0.12587172744941122 0.48168067226890754 0.1760495830313216 Bayes
0.1259174574139705 0.48168067226890754 0.17602629705681797 Bayes
0.1259174574139705 0.4820168067226891 0.1760255067770415 Bayes
0.1261461072367669 0.4820168067226891 0.17581025633794428 Bayes
0.1261461072367669 0.4823529411764706 0.1758094220878869 Bayes
0.1263976220418429 0.4823529411764706 0.17562730753984374 Bayes
0.1263976220418429 0.4826890756302521 0.17560373190688203 Bayes
0.12646621698868182 0.4826890756302521 0.17558559653978553 Bayes
0.12646621698868182 0.48369747899159665 0.17556416763420787 Bayes
0.12658054190008003 0.48369747899159665 0.1754722571843054 Bayes
0.12658054190008003 0.48403361344537815 0.17547164718959346 Bayes
0.12662627186463932 0.48403361344537815 0.1754110257666174 Bayes
0.12662627186463932 0.48470588235294115 0.17537653875792003 Bayes
0.1266948668114782 0.48470588235294115 0.1753284455563958 Bayes
0.1266948668114782 0.4850420168067227 0.17529558513293914 Bayes
0.1267405967760375 0.4850420168067227 0.17529027741268804 Bayes
0.1267405967760375 0.4853781512605042 0.1752831859858718 Bayes
0.1268091917228764 0.4853781512605042 0.17525942817122686 Bayes
0.1268091917228764 0.4857142857142857 0.17525313845611035 Bayes
0.1268549216874357 0.4857142857142857 0.17524196120100258 Bayes
0.1268549216874357 0.48638655462184877 0.17519010437525043 Bayes
0.12706070652795243 0.48638655462184877 0.17510808694868896 Bayes
0.12706070652795243 0.48705882352941177 0.17507614026789647 Bayes
0.12708357151023209 0.48705882352941177 0.1750651367875817 Bayes
0.12708357151023209 0.48739495798319327 0.17504560388670312 Bayes
0.12712930147479135 0.48739495798319327 0.1750202430695821 Bayes
0.12712930147479135 0.48773109243697477 0.17501944992877466 Bayes
0.12726649136846918 0.48773109243697477 0.17496354922000884 Bayes
0.12726649136846918 0.4880672268907563 0.17494303961036395 Bayes
0.12740368126214702 0.4880672268907563 0.17487828797428911 Bayes
0.12740368126214702 0.4884033613445378 0.1748660640852207 Bayes
0.12747227620898594 0.4884033613445378 0.17483448724850936 Bayes
0.12747227620898594 0.4887394957983193 0.1748169918137906 Bayes
0.12751800617354522 0.4887394957983193 0.1748041555758273 Bayes
0.12751800617354522 0.4890756302521008 0.17476124242640595 Bayes
0.12783811592546016 0.4890756302521008 0.17460602326464453 Bayes
0.12783811592546016 0.4894117647058824 0.17460391272089476 Bayes
0.12788384589001944 0.4894117647058824 0.1745754477284465 Bayes
0.12788384589001944 0.4897478991596639 0.1745672551377919 Bayes
0.12811249571281583 0.4897478991596639 0.1744239920584164 Bayes
0.12811249571281583 0.4904201680672269 0.17439763359463342 Bayes
0.12813536069509546 0.4904201680672269 0.17435140159418894 Bayes
0.12813536069509546 0.4907563025210084 0.17434964766777206 Bayes
0.12824968560649366 0.4907563025210084 0.17427004015253664 Bayes
0.12824968560649366 0.49109243697478994 0.17424457085863507 Bayes
0.1282725505887733 0.49109243697478994 0.174236126604003 Bayes
0.1282725505887733 0.49142857142857144 0.1741896068140345 Bayes
0.1283411455356122 0.49142857142857144 0.17416870685587607 Bayes
0.1283411455356122 0.49176470588235294 0.17415445871151813 Bayes
0.12845547044701042 0.49176470588235294 0.17408939367638335 Bayes
0.12845547044701042 0.492436974789916 0.17403927823305454 Bayes
0.1285697953584086 0.492436974789916 0.17398348921698384 Bayes
0.1285697953584086 0.4927731092436975 0.17397984363170857 Bayes
0.1286383903052475 0.4927731092436975 0.1739497932536618 Bayes
0.1286383903052475 0.4934453781512605 0.17391622420155975 Bayes
0.12866125528752714 0.4934453781512605 0.17391247742239163 Bayes
0.12866125528752714 0.49411764705882355 0.17389521065761632 Bayes
0.12877558019892535 0.49411764705882355 0.1738518979666628 Bayes
0.12877558019892535 0.49478991596638655 0.1738137612844168 Bayes
0.1288670401280439 0.49478991596638655 0.17378656786539823 Bayes
0.1288670401280439 0.49512605042016805 0.17376331727424704 Bayes
0.12888990511032353 0.49512605042016805 0.17375808721634683 Bayes
0.12888990511032353 0.4954621848739496 0.17375366648283783 Bayes
0.12891277009260318 0.4954621848739496 0.1737513915311338 Bayes
0.12891277009260318 0.4957983193277311 0.17373081984318453 Bayes
0.12895850005716245 0.4957983193277311 0.17369589852331582 Bayes
0.12895850005716245 0.4961344537815126 0.17366985022660505 Bayes
0.12902709500400136 0.4961344537815126 0.1736428891277627 Bayes
0.12902709500400136 0.4964705882352941 0.17363161564010632 Bayes
0.12907282496856065 0.4964705882352941 0.17362572332298395 Bayes
0.12907282496856065 0.4968067226890756 0.17358733234755214 Bayes
0.1291642848976792 0.4968067226890756 0.17355530386018161 Bayes
0.1291642848976792 0.49714285714285716 0.17353034709751117 Bayes
0.1292786098090774 0.49714285714285716 0.17343355135541794 Bayes
0.1292786098090774 0.49747899159663866 0.17342221743788405 Bayes
0.12941579970275524 0.49747899159663866 0.17331403876002993 Bayes
0.12941579970275524 0.49781512605042016 0.17330992853055902 Bayes
0.12943866468503487 0.49781512605042016 0.1733082713276856 Bayes
0.12943866468503487 0.4984873949579832 0.173305012100048 Bayes
0.1294615296673145 0.4984873949579832 0.17328817716238046 Bayes
0.1294615296673145 0.4988235294117647 0.1732683927030874 Bayes
0.12953012461415342 0.4988235294117647 0.17323483977595316 Bayes
0.12953012461415342 0.4998319327731092 0.17317707734178112 Bayes
0.12966731450783126 0.4998319327731092 0.17309970767401428 Bayes
0.12966731450783126 0.5001680672268908 0.17307753193224548 Bayes
0.12978163941922946 0.5001680672268908 0.17304409277494623 Bayes
0.12978163941922946 0.5011764705882353 0.17302950090940503 Bayes
0.12985023436606838 0.5011764705882353 0.1729700081966995 Bayes
0.12985023436606838 0.5018487394957983 0.17295773864897224 Bayes
0.129873099348348 0.5018487394957983 0.1729500921719814 Bayes
0.129873099348348 0.5021848739495798 0.17290018269556087 Bayes
0.12991882931290727 0.5021848739495798 0.17286972558370278 Bayes
0.12991882931290727 0.5025210084033613 0.17286858279306966 Bayes
0.12996455927746656 0.5025210084033613 0.17283148881889326 Bayes
0.12996455927746656 0.5035294117647059 0.17278332536546237 Bayes
0.13019320910026294 0.5035294117647059 0.17252191034533115 Bayes
0.13019320910026294 0.5042016806722689 0.17247987171164386 Bayes
0.13037612895850006 0.5042016806722689 0.17233998156554128 Bayes
0.13037612895850006 0.5048739495798319 0.17233315459389487 Bayes
0.1304675888876186 0.5048739495798319 0.1722265680361345 Bayes
0.1304675888876186 0.5052100840336134 0.17222654464658715 Bayes
0.13049045386989824 0.5052100840336134 0.17222337887388847 Bayes
0.13049045386989824 0.505546218487395 0.17216353361646858 Bayes
0.13053618383445753 0.505546218487395 0.1721532272242636 Bayes
0.13053618383445753 0.506218487394958 0.17213540291100696 Bayes
0.13067337372813537 0.506218487394958 0.17203693710130544 Bayes
0.13067337372813537 0.5065546218487395 0.1720245368564298 Bayes
0.13076483365725391 0.5065546218487395 0.17195690162911154 Bayes
0.13076483365725391 0.506890756302521 0.17193505885980218 Bayes
0.1309934834800503 0.506890756302521 0.17179043517635048 Bayes
0.1309934834800503 0.507563025210084 0.17176030163992592 Bayes
0.1310392134446096 0.507563025210084 0.17174730583345468 Bayes
0.1310392134446096 0.5078991596638656 0.1717393561961951 Bayes
0.13117640333828742 0.5078991596638656 0.1715860555265017 Bayes
0.13117640333828742 0.508235294117647 0.1715809195586005 Bayes
0.13145078312564307 0.508235294117647 0.17142263969223515 Bayes
0.13145078312564307 0.5085714285714286 0.17141623112626742 Bayes
0.13151937807248198 0.5085714285714286 0.17134035489143123 Bayes
0.13151937807248198 0.5089075630252101 0.17133939505511708 Bayes
0.13165656796615982 0.5089075630252101 0.17113777768677746 Bayes
0.13165656796615982 0.5092436974789916 0.171135651481858 Bayes
0.13177089287755803 0.5092436974789916 0.1710864430743518 Bayes
0.13177089287755803 0.5095798319327731 0.17108273762010057 Bayes
0.13183948782439694 0.5095798319327731 0.17104876879506586 Bayes
0.13183948782439694 0.5099159663865547 0.1710487618023087 Bayes
0.13213673259403225 0.5099159663865547 0.17090505264721148 Bayes
0.13213673259403225 0.5105882352941177 0.17088130971900642 Bayes
0.13243397736366755 0.5105882352941177 0.17069145244483505 Bayes
0.13243397736366755 0.5109243697478991 0.17065067969563943 Bayes
0.13245684234594718 0.5109243697478991 0.17064687923152883 Bayes
0.13245684234594718 0.5112605042016807 0.17064434078839613 Bayes
0.13268549216874356 0.5112605042016807 0.17039594136662312 Bayes
0.13268549216874356 0.5119327731092437 0.17038101415295212 Bayes
0.13273122213330285 0.5119327731092437 0.170341677627509 Bayes
0.13273122213330285 0.5122689075630252 0.17033241737621077 Bayes
0.1327769520978621 0.5122689075630252 0.1703214018683467 Bayes
0.1327769520978621 0.5126050420168067 0.170310319711593 Bayes
0.13279981708014177 0.5126050420168067 0.1703013187599799 Bayes
0.13279981708014177 0.5132773109243698 0.17026797960657925 Bayes
0.13289127700926032 0.5132773109243698 0.170205454798853 Bayes
0.13289127700926032 0.5136134453781512 0.17014608636793913 Bayes
0.13298273693837886 0.5136134453781512 0.1700950475059972 Bayes
0.13298273693837886 0.5139495798319328 0.1700654079439156 Bayes
0.13307419686749744 0.5139495798319328 0.1700379092628228 Bayes
0.13307419686749744 0.5142857142857142 0.17003394262066826 Bayes
0.13321138676117525 0.5142857142857142 0.16999963993909417 Bayes
0.13321138676117525 0.5149579831932773 0.1699839141912829 Bayes
0.13325711672573454 0.5149579831932773 0.16996455198874363 Bayes
0.13325711672573454 0.5152941176470588 0.16994711965537182 Bayes
0.13327998170801417 0.5152941176470588 0.1699177312228854 Bayes
0.13327998170801417 0.5159663865546219 0.16990203913450008 Bayes
0.13330284669029382 0.5159663865546219 0.1698941933043159 Bayes
0.13330284669029382 0.5163025210084033 0.16985891649881368 Bayes
0.13332571167257345 0.5163025210084033 0.16983821013917247 Bayes
0.13332571167257345 0.5166386554621849 0.1698359977137757 Bayes
0.1335314965130902 0.5166386554621849 0.16967939792546002 Bayes
0.1335314965130902 0.5169747899159663 0.16967240137652245 Bayes
0.13357722647764947 0.5169747899159663 0.16962642035780642 Bayes
0.13357722647764947 0.5173109243697479 0.16961393573006903 Bayes
0.13369155138904767 0.5173109243697479 0.16948352897085328 Bayes
0.13369155138904767 0.5183193277310925 0.16945090619533706 Bayes
0.1337144163713273 0.5183193277310925 0.16944336357711223 Bayes
0.1337144163713273 0.5186554621848739 0.16943955614978634 Bayes
0.1337601463358866 0.5186554621848739 0.16936676005788373 Bayes
0.1337601463358866 0.5189915966386555 0.1693641619768114 Bayes
0.1338287412827255 0.5189915966386555 0.1693113022264692 Bayes
0.1338287412827255 0.519327731092437 0.1692914900400947 Bayes
0.13392020121184406 0.519327731092437 0.1692373756414971 Bayes
0.13392020121184406 0.5196638655462185 0.16919250493910024 Bayes
0.13398879615868298 0.5196638655462185 0.16915320701407097 Bayes
0.13398879615868298 0.52 0.16915239461067264 Bayes
0.13437750085743683 0.52 0.16885460562705046 Bayes
0.13437750085743683 0.5203361344537815 0.16882916276654805 Bayes
0.13481193552074996 0.5203361344537815 0.16859723459319878 Bayes
0.13481193552074996 0.520672268907563 0.16858906102824817 Bayes
0.13488053046758888 0.520672268907563 0.1685292211704409 Bayes
0.13488053046758888 0.5210084033613446 0.16851617583556355 Bayes
0.1349948553789871 0.5210084033613446 0.16843448043655557 Bayes
0.1349948553789871 0.521344537815126 0.16843418669268387 Bayes
0.13504058534354635 0.521344537815126 0.16840538512786082 Bayes
0.13504058534354635 0.5216806722689076 0.16840112336816934 Bayes
0.135063450325826 0.5216806722689076 0.16839103094115884 Bayes
0.135063450325826 0.5220168067226891 0.16838317160406904 Bayes
0.13513204527266492 0.5220168067226891 0.16837396477398447 Bayes
0.13513204527266492 0.5223529411764706 0.16833188927598672 Bayes
0.1353606950954613 0.5223529411764706 0.16824474137806464 Bayes
0.1353606950954613 0.5226890756302521 0.16823390982794872 Bayes
0.13552074997141877 0.5226890756302521 0.16818240919541488 Bayes
0.13552074997141877 0.5233613445378151 0.1681674980897281 Bayes
0.13574939979421516 0.5233613445378151 0.1679106917901162 Bayes
0.13574939979421516 0.5236974789915967 0.1678772939255875 Bayes
0.135886589687893 0.5236974789915967 0.1677948760908162 Bayes
0.135886589687893 0.5240336134453781 0.16778537583724767 Bayes
0.13597804961701154 0.5240336134453781 0.16774406130093686 Bayes
0.13597804961701154 0.5243697478991597 0.16772713355437857 Bayes
0.13600091459929117 0.5243697478991597 0.1677232673920937 Bayes
0.13600091459929117 0.5247058823529411 0.16771775789281257 Bayes
0.13609237452840975 0.5247058823529411 0.16765643622031415 Bayes
0.13609237452840975 0.5250420168067227 0.1676379444692507 Bayes
0.13622956442208758 0.5250420168067227 0.16751416259517926 Bayes
0.13622956442208758 0.5253781512605042 0.16746824665256907 Bayes
0.13641248428032468 0.5253781512605042 0.16734534960935696 Bayes
0.13641248428032468 0.5257142857142857 0.16734030418661122 Bayes
0.13668686406768035 0.5257142857142857 0.167166073218938 Bayes
0.13668686406768035 0.5260504201680672 0.16714665943295456 Bayes
0.1367783239967989 0.5260504201680672 0.1670928947872516 Bayes
0.1367783239967989 0.5263865546218487 0.1670900259591112 Bayes
0.13686978392591745 0.5263865546218487 0.16705883639405655 Bayes
0.13686978392591745 0.5267226890756302 0.16704271679400107 Bayes
0.13691551389047674 0.5267226890756302 0.16698279574784602 Bayes
0.13691551389047674 0.5270588235294118 0.16697646664601618 Bayes
0.13693837887275637 0.5270588235294118 0.1669720941923091 Bayes
0.13693837887275637 0.5273949579831932 0.16697057897451595 Bayes
0.13728135360695096 0.5273949579831932 0.1668136195835775 Bayes
0.13728135360695096 0.5277310924369748 0.16676468239894815 Bayes
0.13732708357151024 0.5277310924369748 0.16675914111694287 Bayes
0.13732708357151024 0.5280672268907562 0.16674039865157586 Bayes
0.13739567851834913 0.5280672268907562 0.1667166131222224 Bayes
0.13739567851834913 0.5290756302521008 0.16663784402382822 Bayes
0.13757859837658626 0.5290756302521008 0.16653357842535632 Bayes
0.13757859837658626 0.5297478991596639 0.16651710916313356 Bayes
0.13762432834114555 0.5297478991596639 0.16648993324296982 Bayes
0.13762432834114555 0.5300840336134454 0.1664498321781401 Bayes
0.13769292328798446 0.5300840336134454 0.16638199308826515 Bayes
0.13769292328798446 0.5304201680672269 0.1663808360510678 Bayes
0.1377157882702641 0.5304201680672269 0.16637559495595516 Bayes
0.1377157882702641 0.5310924369747899 0.16633844890554647 Bayes
0.13773865325254372 0.5310924369747899 0.16633649953752205 Bayes
0.13773865325254372 0.5314285714285715 0.16631108448652526 Bayes
0.1380130330398994 0.5314285714285715 0.16612298361769134 Bayes
0.1380130330398994 0.5317647058823529 0.16612178399576946 Bayes
0.13805876300445868 0.5317647058823529 0.16608680800217654 Bayes
0.13805876300445868 0.5321008403361345 0.16605344893682544 Bayes
0.13810449296901794 0.5321008403361345 0.16605284563050157 Bayes
0.13810449296901794 0.5324369747899159 0.16604366604968246 Bayes
0.13821881788041615 0.5324369747899159 0.16592264516487376 Bayes
0.13821881788041615 0.5327731092436975 0.16588678123014947 Bayes
0.13824168286269578 0.5327731092436975 0.1658780790260881 Bayes
0.13824168286269578 0.533109243697479 0.16587614652284732 Bayes
0.1382645478449754 0.533109243697479 0.16585429541467253 Bayes
0.1382645478449754 0.5334453781512605 0.1658471577013646 Bayes
0.13833314279181433 0.5334453781512605 0.16578536704144173 Bayes
0.13833314279181433 0.5341176470588235 0.16571577064271023 Bayes
0.1387218474905682 0.5341176470588235 0.16556711607127328 Bayes
0.1387218474905682 0.5347899159663866 0.1655558069912516 Bayes
0.13879044243740712 0.5347899159663866 0.1655436907071586 Bayes
0.13879044243740712 0.535126050420168 0.16552996238328435 Bayes
0.13883617240196638 0.535126050420168 0.16551478851857102 Bayes
0.13883617240196638 0.5354621848739496 0.16551322559723491 Bayes
0.1389504973133646 0.5354621848739496 0.1654677998861799 Bayes
0.1389504973133646 0.5357983193277311 0.16545555769191686 Bayes
0.13929347204755915 0.5357983193277311 0.1651727249079211 Bayes
0.13929347204755915 0.5361344537815126 0.16517257435572183 Bayes
0.1393163370298388 0.5361344537815126 0.16508006528241628 Bayes
0.1393163370298388 0.5368067226890756 0.16505340044088337 Bayes
0.13936206699439807 0.5368067226890756 0.16503515658911116 Bayes
0.13936206699439807 0.5371428571428571 0.1650341867490357 Bayes
0.1397965016577112 0.5371428571428571 0.1648485352236624 Bayes
0.1397965016577112 0.5374789915966387 0.1648342842854698 Bayes
0.13991082656910941 0.5374789915966387 0.16478832929628193 Bayes
0.13991082656910941 0.5378151260504201 0.16476835467220965 Bayes
0.13997942151594833 0.5378151260504201 0.16475421992578326 Bayes
0.13997942151594833 0.5381512605042017 0.1647479414430985 Bayes
0.14000228649822796 0.5381512605042017 0.16474170055450255 Bayes
0.14000228649822796 0.5384873949579831 0.16473705148653323 Bayes
0.1400937464273465 0.5384873949579831 0.16468720931974865 Bayes
0.1400937464273465 0.5388235294117647 0.1646852635252324 Bayes
0.1401394763919058 0.5388235294117647 0.16465360699726367 Bayes
0.1401394763919058 0.5391596638655463 0.16464269648589747 Bayes
0.14025380130330398 0.5391596638655463 0.16453921367753918 Bayes
0.14025380130330398 0.5398319327731093 0.1645110857133622 Bayes
0.14036812621470218 0.5398319327731093 0.16446369083056714 Bayes
0.14036812621470218 0.5401680672268907 0.1644625738660757 Bayes
0.14050531610838002 0.5401680672268907 0.1643658026719451 Bayes
0.14050531610838002 0.5405042016806723 0.16433668148430464 Bayes
0.1405510460729393 0.5405042016806723 0.1643298315248894 Bayes
0.1405510460729393 0.5408403361344538 0.16432089729184665 Bayes
0.14059677603749857 0.5408403361344538 0.16430139031683502 Bayes
0.14059677603749857 0.5411764705882353 0.16429788188358735 Bayes
0.14066537098433748 0.5411764705882353 0.16425491565563485 Bayes
0.14066537098433748 0.5415126050420168 0.16424197976393456 Bayes
0.14071110094889677 0.5415126050420168 0.16422101482047496 Bayes
0.14071110094889677 0.5425210084033614 0.16414669056720227 Bayes
0.14098548073625242 0.5425210084033614 0.16395951514505405 Bayes
0.14098548073625242 0.5431932773109244 0.16392467127059737 Bayes
0.14119126557676917 0.5431932773109244 0.16375168943387636 Bayes
0.14119126557676917 0.5435294117647059 0.1637503963929348 Bayes
0.1413741854350063 0.5435294117647059 0.16351664530076207 Bayes
0.1413741854350063 0.5438655462184874 0.16351388302409778 Bayes
0.14139705041728592 0.5438655462184874 0.1634695304631124 Bayes
0.14139705041728592 0.5448739495798319 0.16340811105625683 Bayes
0.14141991539956555 0.5448739495798319 0.16340423960462253 Bayes
0.14141991539956555 0.5452100840336135 0.16339778579878456 Bayes
0.14160283525780268 0.5452100840336135 0.1632844950103404 Bayes
0.14160283525780268 0.5455462184873949 0.16324878381889546 Bayes
0.1416257002400823 0.5455462184873949 0.16323717511008903 Bayes
0.1416257002400823 0.5458823529411765 0.16323482970623554 Bayes
0.14190008002743798 0.5458823529411765 0.163010677496576 Bayes
0.14190008002743798 0.5462184873949579 0.16300253917926266 Bayes
0.14194580999199727 0.5462184873949579 0.16297815861696635 Bayes
0.14194580999199727 0.5465546218487395 0.16297146217128686 Bayes
0.1419686749742769 0.5465546218487395 0.16295482398465147 Bayes
0.1419686749742769 0.546890756302521 0.16295258963610618 Bayes
0.14206013490339545 0.546890756302521 0.16292291009086687 Bayes
0.14206013490339545 0.5472268907563025 0.16290690518361534 Bayes
0.14224305476163257 0.5472268907563025 0.16277464817980666 Bayes
0.14224305476163257 0.547563025210084 0.16277190535657238 Bayes
0.14233451469075112 0.547563025210084 0.16273000805025203 Bayes
0.14233451469075112 0.5478991596638656 0.16272409071849578 Bayes
0.1424488396021493 0.5478991596638656 0.16258958275002547 Bayes
0.1424488396021493 0.548235294117647 0.16258920548904837 Bayes
0.1426774894249457 0.548235294117647 0.16241634804686822 Bayes
0.1426774894249457 0.5495798319327732 0.16231789064269228 Bayes
0.1427918143363439 0.5495798319327732 0.162259775150365 Bayes
0.1427918143363439 0.5502521008403362 0.1622128114417617 Bayes
0.14281467931862352 0.5502521008403362 0.16216318030291937 Bayes
0.14281467931862352 0.5505882352941176 0.16216193650804048 Bayes
0.1429061392477421 0.5505882352941176 0.16213490907356293 Bayes
0.1429061392477421 0.5509243697478992 0.1621321819704802 Bayes
0.14313478907053848 0.5509243697478992 0.16197551269025406 Bayes
0.14313478907053848 0.5512605042016807 0.16197017479808706 Bayes
0.14336343889333486 0.5512605042016807 0.16178986096671225 Bayes
0.14336343889333486 0.5515966386554622 0.16178701721437594 Bayes
0.143797873556648 0.5515966386554622 0.16163747340239465 Bayes
0.143797873556648 0.5519327731092437 0.1616369028241194 Bayes
0.14393506345032583 0.5519327731092437 0.161585647446537 Bayes
0.14393506345032583 0.5526050420168067 0.16156118437247827 Bayes
0.14402652337944438 0.5526050420168067 0.16153604671294602 Bayes
0.14402652337944438 0.5529411764705883 0.1615240109808964 Bayes
0.1440951183262833 0.5529411764705883 0.16148692744501533 Bayes
0.1440951183262833 0.5532773109243697 0.1614723305904638 Bayes
0.1442780381845204 0.5532773109243697 0.16139073004224047 Bayes
0.1442780381845204 0.5536134453781513 0.16136701743205653 Bayes
0.14430090316680005 0.5536134453781513 0.16135435793860414 Bayes
0.14430090316680005 0.5542857142857143 0.16134091406307388 Bayes
0.1445066880073168 0.5542857142857143 0.16114757095867296 Bayes
